Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Canceled Rides by Customer,Reason for canceling by Customer,Ride distance,Driver Rating,Customer Rating
5/14/2024,0:58,CNR5285484833,Success,CUST7554,Prime Plus,Jogeshwari,Borivali,2.6,7.23,0,,6.43,4,4.7
5/28/2024,21:00,CNR5043120297,Success,CUST5771,Bike,Vile Parle,Chembur,14.16,24.1,0,,28.81,4.7,3.7
5/6/2024,14:11,CNR6496110622,Success,CUST4667,Prime SUV,Kurla,Jogeshwari,9.39,16.17,0,,25.65,5,4
5/5/2024,8:50,CNR7200220223,Success,CUST4959,Bike,Andheri,Nariman Point,4.42,5.1,0,,15.76,4.1,4.6
5/7/2024,18:02,CNR8479397526,Success,CUST6326,Prime Sedan,Dadar,Powai,13.91,17.56,0,,25.37,3.3,4.7
5/27/2024,19:46,CNR2396079090,Cancelled by Customer,CUST4587,eBike,Tardeo,Colaba,,,1,Driver asked to cancel,,,
5/15/2024,5:48,CNR3118519630,Success,CUST9862,Prime SUV,Juhu,Powai,4.47,23.53,0,,1.93,3.9,3.6
5/28/2024,3:52,CNR2664801050,Cancelled by Customer,CUST6702,eBike,Dadar,Wadala,,,1,Wrong Address,,,
5/25/2024,1:08,CNR8861702173,Cancelled by Driver,CUST7877,Mini,Churchgate,Worli,,,0,,,,
5/11/2024,5:29,CNR4706611053,Success,CUST5976,Prime Sedan,Chembur,Seepz,7.55,24.64,0,,23.73,4.8,3.9
5/16/2024,19:47,CNR2604749040,Success,CUST8416,eBike,Andheri,Kings Circle,7.35,19.32,0,,4.17,3.5,3.1
5/26/2024,13:19,CNR4504970480,Success,CUST7859,eBike,Khar,Charni Road,12.76,5.49,0,,20.58,4.9,3.5
5/24/2024,0:10,CNR9781468007,Cancelled by Driver,CUST1167,eBike,Dongri,Kandivali,,,0,,,,
5/18/2024,5:38,CNR1199533307,Success,CUST4050,Prime SUV,Goregaon,Charni Road,14.51,9.7,0,,3.91,3.3,4.4
5/25/2024,9:56,CNR4495450858,Cancelled by Driver,CUST1533,Prime Sedan,Ghatkopar,Nariman Point,,,0,,,,
5/18/2024,1:37,CNR1967100189,Cancelled by Customer,CUST3570,Prime Sedan,Vile Parle,Grant Road,,,1,Driver asked to cancel,,,
5/5/2024,5:15,CNR2535540532,Success,CUST1667,Prime Plus,Charni Road,Worli,4.21,16.62,0,,15.03,4.5,3.9
5/25/2024,11:54,CNR5180830447,Success,CUST2859,Bike,Elphinstone,Colaba,5.82,9.23,0,,8.71,3.2,3.7
5/31/2024,9:21,CNR1143410027,Success,CUST7632,Bike,Kings Circle,Parel,4.42,19.94,0,,10.44,4.3,4.4
5/25/2024,9:44,CNR4364538913,Success,CUST4172,Prime SUV,Grant Road,Vile Parle,14.46,5.43,0,,22.42,4.9,4.7
5/27/2024,9:54,CNR6352773833,Success,CUST3674,Bike,Byculla,Malad,6.25,8.45,0,,18.44,4.4,3.6
5/1/2024,17:01,CNR3770724107,Success,CUST3006,Prime Plus,Lower Parel,Girgaon,10.98,13.43,0,,25.77,4.5,3.1
5/9/2024,5:56,CNR3490168510,Cancelled by Customer,CUST8279,Prime SUV,Thane,Girgaon,,,1,Wrong Address,,,
5/12/2024,19:38,CNR3640494685,Success,CUST1924,Auto,Mulund,Grant Road,9.25,24.14,0,,26.49,3.8,3.6
5/30/2024,12:12,CNR5618180601,Success,CUST8533,Prime Sedan,Seepz,Charni Road,8.92,7.28,0,,16.93,3,3.6
5/9/2024,2:58,CNR5358908489,Success,CUST3986,Bike,Lower Parel,Worli,14.63,19.54,0,,11.14,3.2,4
5/4/2024,6:57,CNR7219699844,Success,CUST2602,Bike,Malad,Santacruz,8.97,21.71,0,,18.86,4.3,4.1
5/12/2024,2:44,CNR1983891158,Incomplete,CUST8890,Prime Sedan,Colaba,Elphinstone,,,0,,,,
5/12/2024,13:54,CNR9378582075,Success,CUST8757,Prime Sedan,Mulund,Trombay,8.67,11.12,0,,14.33,3.4,4.3
5/26/2024,20:58,CNR7007120883,Success,CUST7276,Auto,Mulund,Chunabhatti,3.34,8.95,0,,14.91,4.8,4.1
5/2/2024,19:27,CNR5812362806,Cancelled by Customer,CUST4744,Auto,Andheri,Sandhurst Road,,,1,Wrong Address,,,
5/5/2024,23:56,CNR6448508300,Success,CUST3251,Prime Sedan,Dadar,Vile Parle,9.43,13.95,0,,20.11,3.1,4
5/5/2024,3:04,CNR6720316160,Success,CUST1162,Prime Sedan,Kandivali,Lower Parel,6.24,24.22,0,,6.3,3.6,4
5/7/2024,4:06,CNR5746228612,Cancelled by Driver,CUST4895,eBike,Dadar,Mazgaon,,,0,,,,
5/26/2024,15:58,CNR7834494247,Success,CUST3288,Prime Sedan,Kalbadevi,Tardeo,11.67,22.13,0,,9.99,3.8,3.7
5/30/2024,11:44,CNR8478607503,Cancelled by Driver,CUST3151,Prime Plus,Juhu,Kings Circle,,,0,,,,
5/17/2024,22:52,CNR4398250825,Success,CUST3954,eBike,Andheri,Wadala,6.01,18.59,0,,17.4,3.9,4.1
5/24/2024,15:31,CNR5472982281,Success,CUST9072,eBike,CST,Sandhurst Road,7.6,15.03,0,,27.13,3.5,4.7
5/6/2024,6:56,CNR7692375192,Cancelled by Customer,CUST6804,Auto,Bhandup,Versova,,,1,Driver is not moving towards pickup location,,,
5/5/2024,14:45,CNR7155937965,Success,CUST1939,Bike,Thane,Vikhroli,11.42,5.71,0,,29.92,4.7,3.6
5/16/2024,11:47,CNR8622869139,Success,CUST8163,eBike,Kamathipura,Malad,6.96,12.12,0,,11.8,3.6,4.2
5/12/2024,5:01,CNR6437967568,Success,CUST8901,Prime Plus,Trombay,Seepz,13,21.25,0,,14.82,4.7,3.5
5/25/2024,11:19,CNR4968454311,Success,CUST6224,eBike,Charni Road,Juhu,10.05,14.16,0,,17.45,4.8,4.9
5/25/2024,12:10,CNR3385635909,Cancelled by Customer,CUST3828,Prime Plus,Bhandup,Andheri,,,1,Driver is not moving towards pickup location,,,
5/17/2024,11:46,CNR2742618570,Cancelled by Driver,CUST5913,Mini,Santacruz,Parel,,,0,,,,
5/13/2024,18:48,CNR1054599257,Success,CUST3777,Prime SUV,Powai,Grant Road,4.09,19.66,0,,13.51,3.9,3.6
5/29/2024,2:18,CNR9647679295,Success,CUST7840,Mini,Powai,Chunabhatti,4.41,17.54,0,,6.04,3.1,3.7
5/14/2024,4:26,CNR2711552716,Success,CUST5297,Prime SUV,Thane,Dadar,13.56,6.1,0,,6.12,4.1,4
5/30/2024,11:27,CNR1834105458,Success,CUST2093,Mini,Matunga,Worli,2.09,24.76,0,,20.11,3.7,3.9
5/2/2024,22:14,CNR3639357192,Success,CUST1817,eBike,Girgaon,Juhu,6.48,17.98,0,,26.6,3.4,4.7
5/18/2024,7:23,CNR4277126738,Success,CUST9826,Bike,Santacruz,Malad,4.79,5.74,0,,5.08,4.8,3.9
5/5/2024,14:05,CNR3542132058,Success,CUST7263,Prime SUV,Andheri,Chunabhatti,14.48,22.58,0,,22.89,4.9,3.4
5/2/2024,0:59,CNR3271507717,Cancelled by Driver,CUST8559,Mini,Trombay,Borivali,,,0,,,,
5/11/2024,8:25,CNR4610104399,Cancelled by Customer,CUST8766,Mini,Malad,Churchgate,,,1,AC is Not working,,,
5/7/2024,16:45,CNR9329629303,Cancelled by Driver,CUST1169,Auto,Sandhurst Road,Sion,,,0,,,,
5/8/2024,5:12,CNR6460522214,Cancelled by Driver,CUST2476,Mini,Byculla,Trombay,,,0,,,,
5/5/2024,7:43,CNR1478133604,Success,CUST4247,Prime SUV,Dahisar,Kurla,12.07,10.25,0,,10.53,3.2,4.9
5/1/2024,19:16,CNR7164449870,Success,CUST3248,Prime Plus,Dongri,Kandivali,8.77,12.83,0,,28.84,3.7,4.6
5/12/2024,8:57,CNR8804502567,Cancelled by Driver,CUST2905,eBike,Vile Parle,Kalbadevi,,,0,,,,
5/5/2024,15:42,CNR9137930866,Success,CUST9574,Prime Sedan,Kamathipura,Dahisar,6.92,19.95,0,,27.47,4.5,3.5
5/28/2024,1:27,CNR2255494061,Incomplete,CUST1737,Prime SUV,Lower Parel,Byculla,,,0,,,,
5/25/2024,15:20,CNR8981543894,Success,CUST2639,Bike,Parel,Jogeshwari,9.49,21.63,0,,6.46,4.6,4.2
5/1/2024,2:53,CNR8929501319,Incomplete,CUST4093,Prime Plus,Wadala,Chunabhatti,,,0,,,,
5/6/2024,5:18,CNR3406736117,Success,CUST8295,Prime Sedan,Lower Parel,Goregaon,7.47,21.66,0,,1.56,3.2,5
5/24/2024,5:14,CNR6448888582,Success,CUST8018,Prime SUV,Thane,Vile Parle,14.68,8.65,0,,11.47,4.5,4.3
5/16/2024,12:36,CNR6392453535,Success,CUST1176,Prime Plus,Bhandup,Matunga,8.89,21.87,0,,7.81,3.9,3.3
5/24/2024,11:47,CNR6263029293,Success,CUST3241,Mini,Parel,Sandhurst Road,5.26,11.68,0,,14.67,3.1,3.2
5/2/2024,22:29,CNR1742842974,Cancelled by Customer,CUST9449,Mini,Elphinstone,Dongri,,,1,AC is Not working,,,
5/2/2024,0:00,CNR7853136241,Success,CUST4721,Bike,Thane,Vikhroli,13.24,18.89,0,,1.23,4.2,3.2
5/27/2024,15:47,CNR9347726341,Cancelled by Driver,CUST3857,Auto,Churchgate,Elphinstone,,,0,,,,
5/9/2024,10:49,CNR4427741097,Success,CUST4610,Mini,Nariman Point,Goregaon,8.91,18.66,0,,7.88,3.9,4.7
5/9/2024,13:03,CNR6603749922,Success,CUST7726,eBike,Kandivali,Matunga,5.45,13.91,0,,21.66,3.8,4.9
5/7/2024,16:58,CNR7539303689,Success,CUST5518,Prime Plus,Kalbadevi,Dadar,6.82,19.18,0,,7.55,4.3,3.3
5/12/2024,12:05,CNR8972056714,Success,CUST7809,Prime Sedan,Dahisar,Kalbadevi,3.57,23.6,0,,17,4.6,3.7
5/4/2024,12:48,CNR6299302677,Success,CUST2100,Prime Sedan,Trombay,Wadala,8.43,23.91,0,,22.68,4.5,3.1
5/27/2024,2:33,CNR1256884011,Success,CUST8418,Mini,Chunabhatti,Powai,8.07,23.56,0,,8.46,3.5,3.8
5/18/2024,3:00,CNR6618098259,Success,CUST1671,eBike,Kalbadevi,Worli,3.68,22.15,0,,17.19,4.7,4.7
5/26/2024,17:24,CNR5382730084,Success,CUST4869,Prime Sedan,Dahisar,Girgaon,9.12,6.66,0,,27.54,3.8,3.8
5/27/2024,1:21,CNR4863002149,Success,CUST4733,eBike,Grant Road,Jogeshwari,7.99,10.04,0,,11.87,4.6,4.7
5/9/2024,13:37,CNR3186980398,Success,CUST4461,Auto,Churchgate,Kamathipura,8.1,22.48,0,,2.53,4.8,3.4
5/20/2024,21:13,CNR7032502823,Cancelled by Customer,CUST2970,Bike,Malad,Santacruz,,,1,Driver asked to cancel,,,
5/13/2024,15:58,CNR9939039251,Success,CUST1264,Prime SUV,Kings Circle,Jogeshwari,9.19,22.19,0,,3.95,3.7,4.1
5/16/2024,16:27,CNR2413460102,Cancelled by Driver,CUST9231,Prime SUV,Thane,Antop Hill,,,0,,,,
5/19/2024,1:24,CNR2781166078,Success,CUST5991,eBike,Powai,Chunabhatti,12.44,12.99,0,,6.48,4.5,3.2
5/16/2024,19:55,CNR8541700116,Success,CUST7550,Auto,Fort,Sion,2.83,12.13,0,,18.43,4.1,3.8
5/25/2024,20:20,CNR4642821732,Success,CUST5959,Bike,Malad,Kurla,4.95,14.12,0,,28.64,4.7,3.3
5/22/2024,1:16,CNR7704591830,Success,CUST2273,Bike,Churchgate,Antop Hill,14.14,15.53,0,,16.6,4.6,3.6
5/23/2024,0:26,CNR2678276347,Success,CUST4060,Prime SUV,Dadar,Girgaon,14.59,18.44,0,,5.46,3.3,3.4
5/3/2024,5:36,CNR4778110292,Cancelled by Driver,CUST8775,Prime Plus,Seepz,Santacruz,,,0,,,,
5/24/2024,16:53,CNR3644452962,Success,CUST9790,Prime Plus,Khar,Kurla,2.28,23.88,0,,5.92,3,3.5
5/18/2024,13:44,CNR4454368422,Success,CUST8596,Auto,Kalbadevi,Fort,7.49,23.41,0,,26.5,3.9,3.8
5/29/2024,0:34,CNR8861759465,Success,CUST5299,Prime Plus,Churchgate,Seepz,5.16,6.04,0,,28.24,3.4,3.4
5/9/2024,0:13,CNR3855588461,Success,CUST2427,eBike,Grant Road,Sion,8.39,5.37,0,,5.29,3.8,4.4
5/10/2024,20:38,CNR3973530331,Success,CUST2850,Prime Sedan,Bhandup,Sandhurst Road,7.5,16.15,0,,26.77,3.7,3.3
5/19/2024,13:28,CNR1771514551,Success,CUST6570,Prime SUV,Nariman Point,Jogeshwari,11.71,7.2,0,,13.32,3,3.1
5/6/2024,11:16,CNR3278488482,Success,CUST5449,Prime Plus,Parel,Kings Circle,5.88,21.9,0,,18.46,3.9,3.8
5/23/2024,8:42,CNR4377346239,Success,CUST1889,eBike,Mulund,Chunabhatti,2.53,22.86,0,,29.95,3.4,3.2
5/21/2024,23:04,CNR3314030436,Success,CUST7787,Mini,Kings Circle,Andheri,10.59,18.23,0,,25.59,4.5,3.9
5/12/2024,12:41,CNR5784154528,Success,CUST9645,Bike,Girgaon,Dadar,10.95,15.25,0,,14.79,4.3,4.1
5/4/2024,20:54,CNR3826817688,Cancelled by Customer,CUST9372,Auto,Thane,Andheri,,,1,Driver asked to cancel,,,
5/30/2024,1:07,CNR3044206825,Success,CUST3557,Mini,Vikhroli,Wadala,11.35,17.86,0,,16.07,4.4,3.9
5/2/2024,1:13,CNR9723455784,Success,CUST9837,Auto,Mazgaon,Vikhroli,2.02,16.2,0,,18.13,4.9,3.7
5/28/2024,2:29,CNR5979301743,Success,CUST3461,Bike,Powai,Tardeo,4.62,6.41,0,,23.41,3.5,4.2
5/30/2024,17:11,CNR8603785258,Cancelled by Customer,CUST5901,Prime SUV,Mazgaon,Sion,,,1,Driver is not moving towards pickup location,,,
5/21/2024,0:29,CNR3426428467,Success,CUST8650,eBike,Lower Parel,Juhu,13.39,13.88,0,,9.26,4.8,4.7
5/3/2024,17:00,CNR9136155213,Success,CUST2805,Prime Plus,Kamathipura,Churchgate,2.34,6.8,0,,9.31,4.9,4.1
5/12/2024,0:35,CNR9732070589,Success,CUST3186,Prime SUV,Bandra,Grant Road,13.55,14.06,0,,10.14,4.9,4.7
5/19/2024,14:03,CNR4455149413,Cancelled by Driver,CUST7902,Prime Plus,Antop Hill,Ghatkopar,,,0,,,,
5/9/2024,6:20,CNR3795855101,Success,CUST5146,Prime Sedan,Mazgaon,Antop Hill,12.26,8.59,0,,17.62,5,3.6
5/26/2024,15:57,CNR1025210091,Cancelled by Driver,CUST3926,Auto,Fort,Matunga,,,0,,,,
5/25/2024,21:09,CNR2281002335,Success,CUST7126,Prime Plus,Dahisar,Tardeo,2.52,20.26,0,,5.89,4.3,3.2
5/1/2024,2:59,CNR6252010115,Success,CUST6967,Prime Plus,Andheri,Santacruz,5.79,9.53,0,,4.74,4.9,4.4
5/18/2024,8:36,CNR7233497275,Cancelled by Driver,CUST1963,Prime Plus,Versova,CST,,,0,,,,
5/20/2024,14:00,CNR8534293329,Success,CUST4969,Mini,Sion,Malad,8.17,7.2,0,,17.24,3.5,5
5/26/2024,22:19,CNR5475478934,Cancelled by Driver,CUST6814,Prime Plus,Chunabhatti,Girgaon,,,0,,,,
5/13/2024,16:48,CNR9929920713,Success,CUST9729,Prime SUV,Jogeshwari,Charni Road,3.97,20.71,0,,4.54,3.4,3.4
5/25/2024,8:43,CNR8308687375,Success,CUST9356,Bike,Mulund,Kurla,12.23,11.29,0,,3.46,3.9,4.5
5/11/2024,22:36,CNR3140667400,Success,CUST9483,Prime Sedan,Lower Parel,Dongri,4.86,23.94,0,,28.67,5,4.6
5/12/2024,4:12,CNR5126304863,Success,CUST4781,Mini,Borivali,CST,4.76,11.8,0,,10.23,4.9,4.6
5/12/2024,14:38,CNR7046251495,Cancelled by Driver,CUST2207,Prime Plus,Charni Road,Seepz,,,0,,,,
5/10/2024,15:58,CNR1748095650,Success,CUST1827,Prime Sedan,Santacruz,Tardeo,13.82,21.56,0,,5.75,4.7,3.5
5/17/2024,5:10,CNR9423487473,Success,CUST3110,Auto,CST,Dahisar,10.54,18.08,0,,3.75,3.6,5
5/12/2024,14:59,CNR2753125883,Cancelled by Customer,CUST4098,Prime Sedan,CST,Versova,,,1,Wrong Address,,,
5/28/2024,19:42,CNR4526687645,Cancelled by Driver,CUST9981,Prime Plus,Chembur,Sion,,,0,,,,
5/24/2024,23:30,CNR7505878523,Success,CUST9117,Mini,Versova,Santacruz,3.02,10.54,0,,8.22,3.5,3.4
5/12/2024,13:00,CNR2293248488,Success,CUST5047,Prime Sedan,Mazgaon,Santacruz,6.27,21.41,0,,6.33,3.9,3
5/2/2024,8:57,CNR2060940014,Success,CUST6363,Prime Plus,Tardeo,Mazgaon,2.73,24.55,0,,23.93,4,3.2
5/23/2024,19:05,CNR5836368254,Success,CUST1161,Auto,Andheri,Goregaon,11.86,8.81,0,,17.48,4.6,4.5
5/9/2024,1:41,CNR8294551620,Cancelled by Driver,CUST7535,Prime Plus,Versova,Elphinstone,,,0,,,,
5/23/2024,2:50,CNR1303727064,Incomplete,CUST5923,Auto,Bandra,Chembur,,,0,,,,
5/16/2024,18:31,CNR2380390319,Success,CUST9905,Mini,Malad,Borivali,7.27,16.38,0,,23.93,4.4,5
5/19/2024,17:27,CNR8062761823,Success,CUST7287,Prime Sedan,Powai,Fort,6.62,10.62,0,,8.61,3.4,4.4
5/25/2024,22:08,CNR5343743209,Success,CUST3479,Auto,Mazgaon,Santacruz,11.64,18.87,0,,8.27,3.5,4.3
5/8/2024,7:01,CNR7127312653,Cancelled by Driver,CUST2676,Bike,Ghatkopar,Parel,,,0,,,,
5/28/2024,12:08,CNR9735771191,Incomplete,CUST7062,Mini,Nariman Point,Malad,,,0,,,,
5/27/2024,2:30,CNR8124842881,Cancelled by Driver,CUST5030,eBike,Andheri,Jogeshwari,,,0,,,,
5/19/2024,13:06,CNR3062838013,Success,CUST5757,Prime SUV,Andheri,Wadala,9.56,23.17,0,,24.45,4.8,3
5/8/2024,9:31,CNR2106501660,Success,CUST3676,Prime Sedan,Colaba,Goregaon,8.16,20.96,0,,4.69,3.8,3.5
5/20/2024,15:42,CNR7952146780,Success,CUST7630,Auto,Andheri,Dadar,3.6,21.12,0,,1.27,3.6,3.3
5/16/2024,15:12,CNR3758930598,Success,CUST2200,Mini,Bhandup,Dadar,5.31,10.18,0,,15.16,4.3,3.2
5/7/2024,2:48,CNR3848598007,Success,CUST1737,Prime Plus,Chunabhatti,Thane,5.21,24.47,0,,12.52,4.2,3.5
5/26/2024,23:53,CNR4101969275,Success,CUST4248,Bike,Kamathipura,Vile Parle,2.96,5.69,0,,14.59,3.8,3.3
5/7/2024,1:12,CNR9574071063,Cancelled by Customer,CUST5506,Prime SUV,Jogeshwari,Matunga,,,1,Wrong Address,,,
5/19/2024,8:31,CNR2852212895,Success,CUST8273,eBike,Nariman Point,Dahisar,7.14,17.49,0,,28.93,4.7,3.9
5/27/2024,7:20,CNR5236749369,Cancelled by Driver,CUST1084,eBike,Kamathipura,Dahisar,,,0,,,,
5/11/2024,19:04,CNR8672648109,Success,CUST1558,eBike,Parel,Bhandup,8.66,10.58,0,,5.67,3.9,3.3
5/3/2024,22:15,CNR2490840217,Cancelled by Driver,CUST5390,Prime Sedan,CST,Vile Parle,,,0,,,,
5/30/2024,1:38,CNR4495858808,Success,CUST6800,Bike,Andheri,Bhandup,8.9,7.93,0,,5.05,4.2,5
5/11/2024,23:05,CNR4469304939,Success,CUST6258,Prime SUV,Jogeshwari,Ghatkopar,5.71,22.39,0,,3.1,4.8,4
5/9/2024,19:25,CNR8168630650,Success,CUST5077,Bike,Trombay,Kurla,6.03,10.94,0,,9.87,4.8,4.4
5/29/2024,1:41,CNR3030638564,Cancelled by Customer,CUST1828,Prime Sedan,Andheri,Seepz,,,1,Driver asked to cancel,,,
5/28/2024,0:45,CNR6632773945,Cancelled by Driver,CUST6107,Auto,Nariman Point,Lower Parel,,,0,,,,
5/31/2024,7:38,CNR1642575728,Success,CUST2334,Prime SUV,Nariman Point,Bandra,10.03,14.2,0,,23.69,3.6,4.3
5/21/2024,18:24,CNR4141274441,Incomplete,CUST4908,Bike,Charni Road,Nariman Point,,,0,,,,
5/18/2024,21:17,CNR9680308246,Success,CUST8287,Bike,Nariman Point,Andheri,2.87,15.32,0,,11.03,4.3,4.9
5/5/2024,10:10,CNR2451467626,Success,CUST7260,Prime Sedan,Chunabhatti,Byculla,8.06,18.09,0,,4,3.5,4.8
5/23/2024,6:55,CNR6311714868,Cancelled by Customer,CUST7840,Prime Plus,Vile Parle,Dadar,,,1,Driver asked to cancel,,,
5/19/2024,14:19,CNR9678690201,Success,CUST9310,Auto,Girgaon,Byculla,4.66,18.66,0,,23.17,4.7,3.6
5/16/2024,16:46,CNR7693230451,Success,CUST1697,Bike,Powai,Borivali,9.19,18.93,0,,18.31,3.2,4.9
5/31/2024,22:07,CNR3641978933,Success,CUST9861,Prime SUV,Elphinstone,Chunabhatti,5.31,21.27,0,,18.94,4.7,4
5/19/2024,9:55,CNR1955019735,Success,CUST2505,Prime Plus,Antop Hill,Mulund,13.98,5.73,0,,25.83,3.5,4.7
5/25/2024,12:06,CNR5708351504,Success,CUST9800,Prime Sedan,Parel,Thane,9.54,22.76,0,,14.73,4.5,4.6
5/18/2024,10:10,CNR8732412152,Cancelled by Driver,CUST4948,Prime Plus,Trombay,Kurla,,,0,,,,
5/4/2024,20:25,CNR5433903275,Incomplete,CUST8451,Prime SUV,Antop Hill,Powai,,,0,,,,
5/5/2024,10:14,CNR5325076856,Success,CUST8821,Prime Sedan,Charni Road,Dongri,4.25,5.96,0,,8.15,3.3,4.1
5/9/2024,15:46,CNR4392849534,Success,CUST9713,eBike,Antop Hill,Malad,2.51,5.72,0,,25.12,4.2,3.7
5/29/2024,6:05,CNR5567798337,Incomplete,CUST7396,eBike,Goregaon,Versova,,,0,,,,
5/18/2024,23:15,CNR7771355617,Success,CUST7901,Prime SUV,Khar,CST,14.74,17.33,0,,6.32,4.4,4.5
5/31/2024,4:55,CNR2749963741,Success,CUST5066,Prime Sedan,Chunabhatti,Girgaon,13.2,8.01,0,,9.09,3.2,3.4
5/18/2024,0:23,CNR1058452078,Success,CUST7297,Auto,Fort,Nariman Point,13.93,6.56,0,,13.4,4.1,4.8
5/10/2024,4:23,CNR2925967942,Success,CUST4540,Mini,Mazgaon,Churchgate,11.79,24.42,0,,23.83,4.9,4.4
5/2/2024,1:25,CNR2015777089,Success,CUST7491,Mini,Grant Road,Byculla,7.22,17.93,0,,11.17,3.5,4.2
5/26/2024,11:02,CNR3753379182,Success,CUST8027,Prime Sedan,Andheri,Versova,2.45,20.38,0,,21.96,4.9,4.9
5/17/2024,3:00,CNR4691872755,Cancelled by Driver,CUST1717,Bike,Kurla,Powai,,,0,,,,
5/2/2024,23:15,CNR3744890160,Success,CUST3345,Prime Sedan,Malad,Bandra,4.66,15.9,0,,23.2,4.8,4.6
5/19/2024,10:10,CNR3957340806,Success,CUST8537,Prime SUV,Charni Road,Sandhurst Road,9.8,11.64,0,,1.27,3.4,3.2
5/15/2024,19:23,CNR2685444628,Cancelled by Driver,CUST1811,Bike,Dongri,Nariman Point,,,0,,,,
5/13/2024,4:55,CNR9448235386,Success,CUST6715,Prime SUV,Khar,Matunga,5.7,24.2,0,,11.99,3,3.6
5/21/2024,8:51,CNR5088032678,Success,CUST1718,Prime Sedan,Matunga,Fort,3.34,6.55,0,,18.2,3.4,3.7
5/18/2024,19:18,CNR8273466105,Cancelled by Driver,CUST6396,Prime Plus,Kings Circle,Juhu,,,0,,,,
5/4/2024,0:40,CNR3409733535,Success,CUST9978,Bike,CST,Bhandup,13.9,14.96,0,,12.57,4.5,3.1
5/19/2024,16:13,CNR6713042241,Success,CUST7654,Prime Plus,Powai,Tardeo,10.48,14.74,0,,23.92,4.8,3.8
5/25/2024,11:09,CNR5824742813,Success,CUST9110,Auto,Sion,Chunabhatti,8.51,24.63,0,,25.1,4.8,3.5
5/12/2024,0:15,CNR2754016563,Cancelled by Driver,CUST7881,Prime SUV,Malad,Wadala,,,0,,,,
5/17/2024,0:28,CNR5340000055,Success,CUST8354,Prime SUV,Vikhroli,Mulund,4.71,23.89,0,,1.56,4.9,3.3
5/24/2024,12:01,CNR1562992174,Cancelled by Driver,CUST6788,Prime SUV,Goregaon,Charni Road,,,0,,,,
5/16/2024,0:04,CNR1018760548,Success,CUST8228,Prime Plus,Antop Hill,Elphinstone,6.56,9.34,0,,17.98,3.7,4.3
5/19/2024,2:27,CNR5698219254,Success,CUST7934,Auto,Bhandup,Mazgaon,2.84,6.99,0,,13.15,4.6,4.8
5/14/2024,1:23,CNR1553829805,Success,CUST5188,Prime Sedan,Goregaon,Chembur,9.47,20.37,0,,9.38,3.8,4
5/8/2024,10:19,CNR2139662215,Success,CUST7150,Prime Sedan,Elphinstone,Fort,2.34,8.06,0,,19.18,3.1,3.4
5/12/2024,3:43,CNR8780979609,Success,CUST8660,Bike,Dadar,Sion,3.01,8.83,0,,27.43,3,4.3
5/23/2024,3:36,CNR7003761377,Success,CUST5920,Prime SUV,Dongri,Churchgate,10.74,16.77,0,,7.48,4.7,4
5/18/2024,13:21,CNR2009538345,Cancelled by Driver,CUST6280,eBike,Tardeo,Khar,,,0,,,,
5/9/2024,21:35,CNR7270678317,Success,CUST9961,Auto,Charni Road,Antop Hill,14.8,20.41,0,,29.01,4,3.9
5/15/2024,5:15,CNR8275953657,Cancelled by Driver,CUST8766,Prime SUV,Elphinstone,Juhu,,,0,,,,
5/17/2024,7:54,CNR3759039920,Incomplete,CUST4041,Prime Plus,Bandra,Tardeo,,,0,,,,
5/11/2024,15:15,CNR1932067501,Success,CUST3353,eBike,Dongri,Tardeo,6.22,20.97,0,,7.11,4.1,3.4
5/22/2024,6:50,CNR3931797751,Success,CUST4446,Bike,Churchgate,Matunga,14.11,7.92,0,,19.34,4.2,3.2
5/9/2024,5:55,CNR5867793105,Success,CUST4933,Prime SUV,Powai,Churchgate,9.32,8.74,0,,24.22,4.9,3.4
5/30/2024,14:24,CNR6097403182,Success,CUST3708,Mini,Kamathipura,Grant Road,7.91,19.96,0,,9.17,3,4.1
5/19/2024,22:10,CNR1604264797,Success,CUST3239,Prime Plus,Antop Hill,Santacruz,7.09,13.4,0,,29.1,4.4,4.4
5/1/2024,3:16,CNR1000571208,Success,CUST7935,Bike,Vile Parle,Colaba,14.67,18.78,0,,26.96,4.4,4.5
5/24/2024,5:33,CNR6492834969,Success,CUST3265,Prime Plus,Wadala,Khar,5.95,20.66,0,,9.6,4.1,3.5
5/21/2024,19:37,CNR3256022785,Cancelled by Driver,CUST1148,Prime SUV,Antop Hill,Kamathipura,,,0,,,,
5/11/2024,10:55,CNR5656189955,Success,CUST5402,eBike,Thane,Malad,12.78,17.05,0,,6.42,4.1,3.6
5/28/2024,1:58,CNR9272024952,Success,CUST6301,Mini,Sandhurst Road,Chunabhatti,6.57,6.27,0,,29.59,3.1,4.3
5/19/2024,2:12,CNR1949777164,Success,CUST1482,Auto,Dongri,Churchgate,10.4,12.12,0,,20.54,4.5,4.4
5/25/2024,7:13,CNR3892379719,Success,CUST4019,Prime SUV,Girgaon,Byculla,10.54,10.6,0,,1.84,3.8,3.9
5/31/2024,23:49,CNR5845929927,Success,CUST8362,Mini,Kalbadevi,Chembur,11.16,11.18,0,,10.14,3.1,4.4
5/6/2024,2:26,CNR5123557222,Success,CUST7527,Mini,Wadala,Elphinstone,6.54,19.1,0,,16.58,3.9,4
